Segkk1011_pilon	37307	37512	comp67806_c0_seq1
Segkk1011_pilon	37640	37925	comp79104_c0_seq1
Segkk1011_pilon	47578	54547	comp34153_c0_seq1
Segkk1011_pilon	54524	55054	comp36707_c0_seq1
Segkk1011_pilon	79652	82541	comp2554_c0_seq1
Segkk1011_pilon	82562	83237	comp3989_c0_seq1
Segkk1011_pilon	90743	91036	comp91614_c0_seq1
Segkk1011_pilon	135886	136819	comp81506_c0_seq1
Segkk1011_pilon	137715	143318	comp13980_c0_seq1
Segkk1011_pilon	146873	159348	comp3983_c0_seq1
Segkk1011_pilon	159413	160513	comp2017_c0_seq1
Segkk1011_pilon	162151	167845	comp67148_c0_seq1
Segkk1011_pilon	168244	170277	comp80437_c0_seq1
Segkk1011_pilon	170258	172732	comp47883_c0_seq1
Segkk1011_pilon	172696	176341	comp51775_c0_seq1
Segkk1011_pilon	176855	180291	comp38484_c0_seq1
Segkk1011_pilon	180254	182320	comp33165_c0_seq1
Segkk1011_pilon	182622	182888	comp45043_c0_seq1
Segkk1011_pilon	184963	185708	comp3453_c0_seq1
Segkk1011_pilon	220798	222928	comp20319_c0_seq1
Segkk1011_pilon	223049	223398	comp29249_c0_seq1
Segkk1011_pilon	224090	233497	comp26903_c0_seq1
Segkk1011_pilon	235497	235944	comp36967_c0_seq1
Segkk1011_pilon	236039	236394	comp37845_c0_seq1
Segkk1011_pilon	236553	236801	comp63766_c0_seq1
Segkk1011_pilon	238196	239876	comp34845_c0_seq1
Segkk1011_pilon	240465	241191	comp20185_c0_seq1
Segkk1011_pilon	241168	241318	comp7969_c0_seq1
Segkk1011_pilon	241329	241607	comp18843_c0_seq1
Segkk1011_pilon	241754	245523	comp13236_c0_seq1
Segkk1011_pilon	244642	244874	comp45402_c0_seq1
Segkk1011_pilon	244971	245226	comp33608_c0_seq1
Segkk1011_pilon	245404	259930	comp11127_c0_seq1
Segkk1011_pilon	261500	261703	comp20718_c0_seq1
Segkk1011_pilon	261909	272262	comp8858_c0_seq1
Segkk1011_pilon	267134	267355	comp53932_c0_seq1
Segkk1011_pilon	267919	268134	comp66560_c0_seq1
Segkk1011_pilon	268573	268843	comp34679_c0_seq1
Segkk1011_pilon	281184	281760	comp2455_c0_seq1
Segkk1011_pilon	282427	302038	comp2774_c0_seq1
Segkk1011_pilon	298677	303278	comp18654_c0_seq1
Segkk1011_pilon	316669	329059	comp1548_c0_seq1
Segkk1011_pilon	331683	338404	comp3690_c0_seq1
Segkk1011_pilon	338380	345173	comp3042_c0_seq1
Segkk1011_pilon	349377	356259	comp1819_c0_seq1
Segkk1011_pilon	356272	357128	comp1124_c0_seq1
Segkk1011_pilon	359076	359280	comp89881_c0_seq1
Segkk1011_pilon	368628	368843	comp87870_c0_seq1
Segkk1011_pilon	375116	375325	comp73582_c0_seq1
Segkk1011_pilon	382249	382450	comp90276_c0_seq1
Segkk1011_pilon	402204	409911	comp12013_c0_seq1
Segkk1011_pilon	403667	407521	comp21935_c0_seq1
Segkk1011_pilon	408307	409101	comp14635_c0_seq1
Segkk1011_pilon	409331	409853	comp15947_c0_seq1
Segkk1011_pilon	410855	412475	comp14493_c0_seq1
Segkk1011_pilon	419840	426690	comp10715_c0_seq1
Segkk1011_pilon	426751	438176	comp3021_c0_seq1
Segkk1011_pilon	438154	442829	comp1916_c0_seq1
Segkk1011_pilon	443429	443696	comp14640_c0_seq1
Segkk1011_pilon	443672	443905	comp30925_c0_seq1
Segkk1011_pilon	443876	445016	comp6049_c0_seq1
Segkk1011_pilon	445476	447378	comp6427_c0_seq1
Segkk1011_pilon	447363	456104	comp14053_c0_seq1
Segkk1011_pilon	448902	449107	comp30465_c0_seq1
Segkk1011_pilon	451401	455414	comp43418_c0_seq1
Segkk1011_pilon	455704	464847	comp16629_c0_seq1
Segkk1011_pilon	470376	473862	comp34230_c0_seq1
Segkk1011_pilon	473838	504048	comp19486_c0_seq1
Segkk1011_pilon	504242	504965	comp18032_c0_seq1
Segkk1011_pilon	504903	505135	comp35767_c0_seq1
Segkk1011_pilon	506653	507401	comp18073_c0_seq1
Segkk1011_pilon	507627	515049	comp7380_c0_seq1
Segkk1011_pilon	515082	515924	comp10027_c0_seq1
Segkk1011_pilon	515907	517993	comp12564_c0_seq1
Segkk1011_pilon	518172	518557	comp36781_c0_seq1
Segkk1011_pilon	518533	526899	comp16750_c0_seq1
Segkk1011_pilon	524153	524368	comp62921_c0_seq1
Segkk1011_pilon	524768	524980	comp44839_c0_seq1
Segkk1011_pilon	524960	525200	comp80853_c0_seq1
Segkk1011_pilon	526247	534099	comp8384_c0_seq1
Segkk1011_pilon	527196	527422	comp13857_c0_seq1
Segkk1011_pilon	527412	527746	comp15634_c0_seq1
Segkk1011_pilon	527758	528197	comp13870_c0_seq1
Segkk1011_pilon	531550	531723	comp52725_c0_seq1
Segkk1011_pilon	531897	532317	comp16127_c0_seq1
Segkk1011_pilon	532295	532480	comp16502_c0_seq1
Segkk1011_pilon	532509	532725	comp17444_c0_seq1
Segkk1011_pilon	533736	533953	comp24252_c0_seq1
Segkk1011_pilon	535533	535954	comp25373_c0_seq1
Segkk1011_pilon	536177	551724	comp7040_c0_seq1
Segkk1011_pilon	538980	539641	comp34515_c0_seq1
Segkk1011_pilon	539727	540054	comp46570_c0_seq1
Segkk1011_pilon	540029	540428	comp58529_c0_seq1
Segkk1011_pilon	541026	541256	comp75281_c0_seq1
Segkk1011_pilon	551700	553957	comp11150_c0_seq1
Segkk1011_pilon	568356	568626	comp87966_c0_seq1
Segkk1011_pilon	574272	574514	comp35120_c0_seq1
Segkk1011_pilon	582810	583017	comp86778_c0_seq1
Segkk1011_pilon	590802	634300	comp54292_c0_seq1
Segkk1011_pilon	602422	602625	comp42583_c0_seq1
Segkk1011_pilon	646036	679574	comp519_c0_seq1
Segkk1011_pilon	647164	647563	comp55352_c0_seq1
Segkk1011_pilon	647543	647770	comp76163_c0_seq1
Segkk1011_pilon	648990	649167	comp24279_c0_seq1
Segkk1011_pilon	680615	680899	comp18804_c0_seq1
Segkk1011_pilon	681084	681305	comp46718_c0_seq1
Segkk1011_pilon	681281	683359	comp47263_c0_seq1
Segkk1011_pilon	690919	697024	comp362_c0_seq1
Segkk1011_pilon	695688	696035	comp22972_c0_seq1
Segkk1011_pilon	696214	696481	comp85718_c0_seq1
Segkk1011_pilon	696578	696894	comp40370_c0_seq1
Segkk1011_pilon	701118	701434	comp79309_c0_seq1
Segkk1011_pilon	701944	702130	comp50391_c0_seq1
Segkk1011_pilon	702111	702337	comp86029_c0_seq1
Segkk1011_pilon	702325	702685	comp87570_c0_seq1
Segkk1011_pilon	703001	703305	comp54725_c0_seq1
Segkk1011_pilon	703671	715974	comp19715_c0_seq1
Segkk1011_pilon	715986	725230	comp13539_c0_seq1
Segkk1011_pilon	725705	728667	comp1067_c0_seq1
Segkk1011_pilon	733165	739914	comp1423_c0_seq1
Segkk1012_pilon	27520	27792	comp87018_c0_seq1
Segkk1012_pilon	44646	44892	comp94916_c0_seq1
Segkk1013_pilon	10059	12226	comp41402_c0_seq1
Segkk1013_pilon	16976	17434	comp36743_c0_seq1
Segkk1013_pilon	19372	20661	comp47543_c0_seq1
Segkk1013_pilon	20638	21438	comp42817_c0_seq1
Segkk1013_pilon	27957	28750	comp67582_c0_seq1
Segkk1013_pilon	28726	35726	comp41701_c0_seq1
Segkk1013_pilon	36232	37387	comp28511_c0_seq1
Segkk1014_pilon	1987	16816	comp4891_c0_seq1
Segkk1014_pilon	19214	19502	comp79519_c0_seq1
Segkk1014_pilon	19482	31543	comp40807_c0_seq1
Segkk1015_pilon	11769	14569	comp4937_c0_seq1
Segkk1015_pilon	15161	15375	comp90877_c0_seq1
Segkk1015_pilon	17669	18160	comp44004_c0_seq1
Segkk1016_pilon	0	319	comp63314_c0_seq1
Segkk1016_pilon	3163	5013	comp2138_c0_seq1
Segkk1016_pilon	4995	17394	comp1175_c0_seq1
Segkk1016_pilon	13797	14037	comp88568_c0_seq1
Segkk1016_pilon	17273	25808	comp13711_c0_seq1
Segkk1016_pilon	19135	20888	comp29384_c0_seq1
Segkk1016_pilon	26516	33906	comp5398_c0_seq1
Segkk1016_pilon	30762	38992	comp1915_c0_seq1
Segkk1016_pilon	37146	37462	comp58074_c0_seq1
Segkk1016_pilon	40001	42234	comp1391_c0_seq1
Segkk1016_pilon	43442	43640	comp28159_c0_seq1
Segkk1016_pilon	43617	56335	comp13235_c0_seq1
Segkk1016_pilon	48626	50563	comp16031_c0_seq1
Segkk1016_pilon	50600	50918	comp20034_c0_seq1
Segkk1016_pilon	50939	51319	comp60919_c0_seq1
Segkk1016_pilon	59216	62811	comp29794_c0_seq1
Segkk1016_pilon	62856	68125	comp32879_c0_seq1
Segkk1016_pilon	68105	68861	comp46139_c0_seq1
Segkk1016_pilon	68838	69162	comp53935_c0_seq1
Segkk1016_pilon	69713	70224	comp58537_c0_seq1
Segkk1016_pilon	70240	70663	comp56167_c0_seq1
Segkk1016_pilon	71171	72180	comp47465_c0_seq1
Segkk1016_pilon	73043	73251	comp87668_c0_seq1
Segkk1016_pilon	73232	74226	comp75185_c0_seq1
Segkk1016_pilon	74211	75399	comp90939_c0_seq1
Segkk1016_pilon	75955	76631	comp80238_c0_seq1
Segkk1016_pilon	76933	77136	comp93493_c0_seq1
Segkk1016_pilon	77115	77316	comp81509_c0_seq1
Segkk1016_pilon	81235	82225	comp88940_c0_seq1
Segkk1016_pilon	83193	83696	comp85132_c0_seq1
Segkk1016_pilon	87460	89188	comp3346_c0_seq1
Segkk1016_pilon	87461	87824	comp49919_c0_seq1
Segkk1016_pilon	89178	89514	comp6164_c0_seq1
Segkk1016_pilon	90019	90549	comp7334_c0_seq1
Segkk1016_pilon	91119	99180	comp19492_c0_seq1
Segkk1016_pilon	99156	114478	comp27745_c0_seq1
Segkk1016_pilon	119459	119758	comp36372_c0_seq1
Segkk1016_pilon	119734	120031	comp49748_c0_seq1
Segkk1016_pilon	120149	123370	comp26302_c0_seq1
Segkk1016_pilon	123819	130051	comp14605_c0_seq1
Segkk1016_pilon	130217	131153	comp79226_c0_seq1
Segkk1017_pilon	2447	5507	comp35557_c0_seq1
Segkk1017_pilon	5584	5859	comp83919_c0_seq1
Segkk1017_pilon	14162	14691	comp66860_c0_seq1
Segkk1017_pilon	27934	28248	comp63899_c0_seq1
Segkk1017_pilon	28315	28798	comp51500_c0_seq1
Segkk1017_pilon	28774	29007	comp76198_c0_seq1
Segkk1017_pilon	29499	29762	comp84188_c0_seq1
Segkk1017_pilon	29942	30189	comp79433_c0_seq1
Segkk1017_pilon	30406	30615	comp83876_c0_seq1
Segkk1017_pilon	32769	33013	comp67055_c0_seq1
Segkk1017_pilon	33896	34268	comp28980_c0_seq1
Segkk1017_pilon	34482	34711	comp49047_c0_seq1
Segkk1018_pilon	30534	30813	comp84057_c0_seq1
Segkk1018_pilon	31181	31412	comp91502_c0_seq1
Segkk1018_pilon	35827	36124	comp41872_c0_seq1
Segkk1018_pilon	37678	39000	comp13162_c0_seq1
Segkk1018_pilon	40444	41325	comp8907_c0_seq1
Segkk1018_pilon	42693	43201	comp36533_c0_seq1
Segkk1018_pilon	43016	45347	comp13523_c0_seq1
Segkk1018_pilon	43208	44582	comp45499_c0_seq1
Segkk1018_pilon	44580	45092	comp46424_c0_seq1
Segkk1018_pilon	45669	46846	comp21451_c0_seq1
Segkk1018_pilon	47739	48570	comp36918_c0_seq1
Segkk1019_pilon	6483	6768	comp91080_c0_seq1
Segkk101_pilon	10066	12093	comp83325_c0_seq1
Segkk101_pilon	28598	29583	comp25134_c0_seq1
Segkk1022_pilon	1574	1820	comp65770_c0_seq1
Segkk1023_pilon	3285	4646	comp13214_c0_seq1
Segkk1023_pilon	8076	22957	comp7067_c0_seq1
Segkk1023_pilon	14014	14297	comp81552_c0_seq1
Segkk1023_pilon	22933	23127	comp25155_c0_seq1
Segkk1023_pilon	35380	39950	comp1088_c0_seq1
Segkk1023_pilon	36822	37087	comp88753_c0_seq1
Segkk1023_pilon	37154	37485	comp70472_c0_seq1
Segkk1023_pilon	48074	51190	comp579_c0_seq1
Segkk1024_pilon	5815	6127	comp24802_c0_seq1
Segkk1024_pilon	18200	19455	comp20600_c0_seq1
Segkk1024_pilon	18374	18622	comp40677_c0_seq1
Segkk1024_pilon	18812	19171	comp28919_c0_seq1
Segkk1024_pilon	19420	19632	comp25356_c0_seq1
Segkk1024_pilon	20354	20635	comp23744_c0_seq1
Segkk1024_pilon	50442	50658	comp37052_c0_seq1
Segkk1024_pilon	50644	57802	comp48421_c0_seq1
Segkk1024_pilon	50924	51132	comp89172_c0_seq1
Segkk1024_pilon	51315	51731	comp85037_c0_seq1
Segkk1024_pilon	59639	59918	comp72079_c0_seq1
Segkk1024_pilon	60524	61152	comp25444_c0_seq1
Segkk1024_pilon	61049	61351	comp38704_c0_seq1
Segkk1024_pilon	67505	68002	comp23598_c0_seq1
Segkk1024_pilon	67966	68776	comp25778_c0_seq1
Segkk1024_pilon	68787	73407	comp17279_c0_seq1
Segkk1024_pilon	73383	85832	comp17553_c0_seq1
Segkk1024_pilon	85808	89909	comp34885_c0_seq1
Segkk1024_pilon	91627	92538	comp13076_c0_seq1
Segkk1024_pilon	92564	106139	comp14531_c0_seq1
Segkk1024_pilon	106510	106755	comp67316_c0_seq1
Segkk1024_pilon	106754	107037	comp57209_c0_seq1
Segkk1024_pilon	107098	107543	comp79701_c0_seq1
Segkk1024_pilon	107984	108302	comp77535_c0_seq1
Segkk1024_pilon	108603	109486	comp55995_c0_seq1
Segkk1024_pilon	109495	109724	comp83231_c0_seq1
Segkk1024_pilon	109705	110029	comp56010_c0_seq1
Segkk1024_pilon	110266	110573	comp66104_c0_seq1
Segkk1024_pilon	110671	111795	comp68652_c0_seq1
Segkk1024_pilon	111833	112035	comp60914_c0_seq1
Segkk1024_pilon	114045	117891	comp26245_c0_seq1
Segkk1024_pilon	116139	116404	comp91782_c0_seq1
Segkk1024_pilon	117919	119063	comp31783_c0_seq1
Segkk1024_pilon	120624	120932	comp53395_c0_seq1
Segkk1024_pilon	120955	122136	comp27191_c0_seq1
Segkk1024_pilon	124310	130470	comp3336_c0_seq1
Segkk1024_pilon	125658	125891	comp70855_c0_seq1
Segkk1024_pilon	125868	126278	comp38619_c0_seq1
Segkk1024_pilon	126668	126934	comp37637_c0_seq1
Segkk1024_pilon	128455	128751	comp74970_c0_seq1
Segkk1024_pilon	128728	129013	comp84904_c0_seq1
Segkk1024_pilon	130740	130984	comp51478_c0_seq1
Segkk1024_pilon	130961	133626	comp36086_c0_seq1
Segkk1024_pilon	135274	142672	comp10357_c0_seq1
Segkk1024_pilon	142982	143465	comp9402_c0_seq1
Segkk1024_pilon	143889	144288	comp19886_c0_seq1
Segkk1024_pilon	147075	147987	comp6642_c0_seq1
Segkk1024_pilon	147341	147894	comp36927_c0_seq1
Segkk1025_pilon	1920	12272	comp6354_c0_seq1
Segkk1025_pilon	5765	6438	comp13443_c0_seq1
Segkk1025_pilon	12278	12967	comp5403_c0_seq1
Segkk1025_pilon	14029	15103	comp8470_c0_seq1
Segkk1025_pilon	15118	21624	comp21697_c0_seq1
Segkk1025_pilon	16024	16673	comp43412_c0_seq1
Segkk1025_pilon	16651	17155	comp45452_c0_seq1
Segkk1025_pilon	17438	19088	comp34579_c0_seq1
Segkk1025_pilon	17928	18197	comp60808_c0_seq1
Segkk1025_pilon	19071	19324	comp36326_c0_seq1
Segkk1025_pilon	19605	20345	comp28084_c0_seq1
Segkk1025_pilon	20481	20839	comp51386_c0_seq1
Segkk1025_pilon	20815	21031	comp55025_c0_seq1
Segkk1025_pilon	24057	28519	comp36822_c0_seq1
Segkk1025_pilon	28609	28918	comp48465_c0_seq1
Segkk1026_pilon	4986	5276	comp88335_c0_seq1
Segkk1026_pilon	16207	45203	comp3251_c0_seq1
Segkk1026_pilon	29866	30610	comp18842_c0_seq1
Segkk1026_pilon	31200	31784	comp16227_c0_seq1
Segkk1026_pilon	45772	50333	comp47747_c0_seq1
Segkk1026_pilon	50249	50659	comp17354_c0_seq1
Segkk1026_pilon	51119	51363	comp62030_c0_seq1
Segkk1026_pilon	51597	51922	comp54598_c0_seq1
Segkk1026_pilon	52593	52823	comp66178_c0_seq1
Segkk1026_pilon	60966	61375	comp78911_c0_seq1
Segkk1026_pilon	63094	76617	comp18042_c0_seq1
Segkk1027_pilon	8713	9135	comp56856_c0_seq1
Segkk1027_pilon	9513	9746	comp94723_c0_seq1
Segkk1028_pilon	9683	10756	comp21133_c0_seq1
Segkk1028_pilon	11034	21601	comp4308_c0_seq1
Segkk1028_pilon	21803	22120	comp30760_c0_seq1
Segkk1028_pilon	52577	52786	comp23321_c0_seq1
Segkk1029_pilon	17253	20871	comp6364_c0_seq1
Segkk1029_pilon	20868	23507	comp5344_c0_seq1
Segkk1029_pilon	22749	23003	comp38974_c0_seq1
Segkk1029_pilon	24754	25731	comp2678_c0_seq1
Segkk1029_pilon	27404	28662	comp86996_c0_seq1
Segkk1029_pilon	29536	30188	comp52050_c0_seq1
Segkk1029_pilon	30319	36703	comp4962_c0_seq1
Segkk1029_pilon	38265	38430	comp3233_c0_seq1
Segkk1029_pilon	38423	39286	comp10752_c0_seq1
Segkk1029_pilon	67691	69885	comp36441_c0_seq1
Segkk1029_pilon	68140	68410	comp94249_c0_seq1
Segkk1029_pilon	69920	70168	comp28304_c0_seq1
Segkk1029_pilon	70163	70382	comp56880_c0_seq1
Segkk1029_pilon	70457	70818	comp40328_c0_seq1
Segkk1029_pilon	74216	74469	comp13401_c0_seq1
Segkk1029_pilon	85035	85237	comp78301_c0_seq1
Segkk1029_pilon	85283	86099	comp36704_c0_seq1
Segkk1029_pilon	86112	90376	comp38257_c0_seq1
Segkk1029_pilon	90352	93038	comp28193_c0_seq1
Segkk1029_pilon	96449	97466	comp42344_c0_seq1
Segkk1029_pilon	97422	98137	comp34644_c0_seq1
Segkk1029_pilon	98652	98880	comp95463_c0_seq1
Segkk1031_pilon	3543	3910	comp48567_c0_seq1
Segkk1031_pilon	3888	4263	comp47435_c0_seq1
Segkk1031_pilon	4239	8358	comp66789_c0_seq1
Segkk1031_pilon	8339	9274	comp91379_c0_seq1
Segkk1031_pilon	9251	10088	comp63896_c0_seq1
Segkk1031_pilon	10067	10506	comp74464_c0_seq1
Segkk1031_pilon	10833	11300	comp72729_c0_seq1
Segkk1031_pilon	13067	13376	comp14743_c0_seq1
Segkk1031_pilon	13352	15858	comp7487_c0_seq1
Segkk1031_pilon	24431	24629	comp91151_c0_seq1
Segkk1031_pilon	42398	48731	comp3966_c0_seq1
Segkk1031_pilon	53637	61182	comp2550_c0_seq1
Segkk1031_pilon	59694	59975	comp63585_c0_seq1
Segkk1031_pilon	61285	71427	comp5215_c0_seq1
Segkk1031_pilon	71682	73313	comp21277_c0_seq1
Segkk1031_pilon	73314	78798	comp8300_c0_seq1
Segkk1031_pilon	79746	83363	comp29568_c0_seq1
Segkk1031_pilon	84240	84620	comp25495_c0_seq1
Segkk1031_pilon	84583	85301	comp38825_c0_seq1
Segkk1035_pilon	93	49933	comp13171_c0_seq1
Segkk1035_pilon	49904	50201	comp16000_c0_seq1
Segkk1035_pilon	97156	97588	comp29493_c0_seq1
Segkk1035_pilon	97564	100046	comp588_c0_seq1
Segkk1036_pilon	8762	8938	comp41975_c0_seq1
Segkk1036_pilon	9067	9398	comp34041_c0_seq1
Segkk1036_pilon	10135	30886	comp10324_c0_seq1
Segkk1036_pilon	31363	32435	comp48257_c0_seq1
Segkk1036_pilon	32417	33048	comp74478_c0_seq1
Segkk1037_pilon	25017	26343	comp66190_c0_seq1
Segkk1037_pilon	28676	28957	comp22941_c0_seq1
Segkk1037_pilon	59619	70363	comp23190_c0_seq1
Segkk1038_pilon	13204	13660	comp5662_c0_seq1
