"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
168 0.0575090515679659 2 641 "GO:0019222;GO:0006355;GO:0010468;GO:1903506;GO:2000112;GO:0060255;GO:2001141;GO:0010556;GO:0031326;GO:0051252;GO:0009889;GO:0031323;GO:0019219;GO:0051171;GO:0080090" "regulation of metabolic process" 0.22688502536403
-689 0.101444450477583 2 26 "GO:0019318;GO:0005996" "monosaccharide metabolic process" 0.327403995615011
-946 0.142970256287343 5 11 "GO:0019319;GO:0046364" "hexose biosynthetic process" 0.388447488780706
-141 0.81924544453547 2 12 "GO:0019439" "aromatic compound catabolic process" 0.906436899715778
77 0.459074535106026 3 449 "GO:0019725;GO:0042592;GO:0010992" "homeostatic process" 0.69977113211047
-437 0.00240921054551242 5 228 "GO:0019752;GO:0043436;GO:0006082" "carboxylic acid metabolic process" 0.0385473687281987
1448 0.0324789237334481 3 10 "GO:0022904;GO:0022900" "respiratory electron transport chain" 0.190896531331287
70 0.654379866966559 2 193 "GO:0030001" "metal ion transport" 0.822975553215585
-2443 0.00125216035145514 2 8 "GO:0030036;GO:0030029" "actin cytoskeleton organization" 0.0240414787479387
-1474 0.0515729956525623 3 8 "GO:0030154;GO:0048869" "cell differentiation" 0.221991687180608
414 0.454658318785965 3 15 "GO:0030258" "lipid modification" 0.69977113211047
22 0.944390819151967 4 47 "GO:0031214;GO:0009888" "biomineral tissue development" 0.983341835345112
355 0.00231117751026552 1 354 "GO:0032501" "multicellular organismal process" 0.0385473687281987
-2313 0.0156835204472034 2 5 "GO:0032535;GO:0090066" "regulation of cellular component size" 0.131129034210744
-101 0.649038096377319 2 94 "GO:0032774" "RNA biosynthetic process" 0.819837595423982
-365 0.13927745497509 2 76 "GO:0032787" "monocarboxylic acid metabolic process" 0.386414152603098
-963 0.234176477834414 3 7 "GO:0033043;GO:0051128" "regulation of cellular component organization" 0.513927156901916
57 0.610380263975321 3 390 "GO:0033554;GO:0051716" "cellular response to stress" 0.792102170046468
356 0.659788030949132 3 7 "GO:0033875;GO:0034032;GO:0033865" "ribonucleoside bisphosphate metabolic process" 0.825946357154948
133 0.694468373355192 2 40 "GO:0034470;GO:0008033" "ncRNA processing" 0.851093155431044
91 0.807206978531782 4 33 "GO:0034599;GO:0070887;GO:0042221" "response to chemical" 0.906436899715778
-76 0.563846792822147 2 275 "GO:0034654;GO:0018130;GO:0019438;GO:1901362" "organic cyclic compound biosynthetic process" 0.76598054873952
-42 0.94873065225275 5 11 "GO:0035587" "purinergic receptor signaling pathway" 0.983341835345112
135 0.475621714475796 6 131 "GO:0040029;GO:0016570;GO:0016569" "regulation of gene expression, epigenetic" 0.69977113211047
-1887 2.51218135665395e-47 3 279 "GO:0042254;GO:0022613;GO:0044085" "ribonucleoprotein complex biogenesis" 7.23508230716338e-45
806 0.258642540024079 4 9 "GO:0042364;GO:0006767;GO:0006766;GO:0009110" "water-soluble vitamin biosynthetic process" 0.539775735702426
108 0.627792916368102 3 94 "GO:0042381;GO:0007599;GO:0044706;GO:0050817;GO:0050878" "hemostasis" 0.803574932951171
1528 0.110529965530705 3 5 "GO:0042398" "cellular modified amino acid biosynthetic process" 0.337652258030893
-628 0.150879839392375 2 24 "GO:0043087" "regulation of GTPase activity" 0.398654988486275
-2054 0.0319331695944911 2 5 "GO:0043101;GO:0043094" "purine-containing compound salvage" 0.190896531331287
518 0.365098537254908 2 14 "GO:0043648" "dicarboxylic acid metabolic process" 0.618519874878903
-335 0.0431549840473341 3 171 "GO:0043933;GO:0034622;GO:0065003;GO:0022607" "cellular component assembly" 0.21804623518653
804 0.193598483839129 4 12 "GO:0044106;GO:0009308" "amine metabolic process" 0.460796391286522
666 0.244330879349197 2 14 "GO:0044242" "cellular lipid catabolic process" 0.521239209278287
342 0.0469473557895912 2 158 "GO:0044248" "cellular catabolic process" 0.221991687180608
252 0.267004213821813 2 90 "GO:0044255" "cellular lipid metabolic process" 0.548722385196614
321 0.525018032634836 2 18 "GO:0044262" "cellular carbohydrate metabolic process" 0.737586309262599
354 0.535981277320463 2 14 "GO:0044270" "cellular nitrogen compound catabolic process" 0.742720087530702
655 0.269991761618011 3 13 "GO:0044272" "sulfur compound biosynthetic process" 0.548722385196614
-423 5.42482504578554e-05 2 444 "GO:0044281" "small molecule metabolic process" 0.00223192801883748
-381 0.0492084955126179 2 124 "GO:0044283" "small molecule biosynthetic process" 0.221991687180608
-175 0.786048331540727 3 11 "GO:0045454" "cell redox homeostasis" 0.906436899715778
212 0.570668078935539 4 33 "GO:0045824;GO:0002832;GO:0031348;GO:0032102;GO:0043901;GO:0045088;GO:0050777;GO:0002831;GO:0048585;GO:0031347;GO:0032101;GO:0043900;GO:0002683;GO:0080134" "negative regulation of response to stimulus" 0.771607543349461
-903 0.000276546770959573 2 75 "GO:0046034" "ATP metabolic process" 0.00724049727603246
-557 0.314050303621912 2 15 "GO:0046112;GO:0009112" "nucleobase metabolic process" 0.568845832975539
-1413 0.00319111204897355 2 20 "GO:0046128;GO:0009119;GO:0042278;GO:0046129;GO:0042451;GO:0042455;GO:0009163;GO:1901659" "ribonucleoside metabolic process" 0.039958272613234
764 0.198579364439561 3 13 "GO:0046148;GO:0042440" "pigment metabolic process" 0.464966316736533
-275 0.277278886436684 3 72 "GO:0046394;GO:0016053" "organic acid biosynthetic process" 0.548722385196614
70 0.892763472331616 2 17 "GO:0046434" "organophosphate catabolic process" 0.955821115358756
-149 0.825544045017371 4 10 "GO:0046839" "phospholipid dephosphorylation" 0.907468263225202
-55 0.8477345494813 2 57 "GO:0046942;GO:0015711;GO:0015849;GO:0006865" "organic anion transport" 0.917847933272986
165 0.393943227493422 3 125 "GO:0048167;GO:0050804;GO:0099177;GO:0010646;GO:0023051" "regulation of cell communication" 0.652043962747733
789 0.244098875211417 5 10 "GO:0048193" "Golgi vesicle transport" 0.521239209278287
121 0.476233131575181 2 162 "GO:0048518" "positive regulation of biological process" 0.69977113211047
-140 0.554575282568256 3 83 "GO:0048519" "negative regulation of biological process" 0.756955835922548
-392 0.22592697593842 2 44 "GO:0048523" "negative regulation of cellular process" 0.500515146694346
155 0.358087289372967 2 164 "GO:0048856;GO:0032502" "developmental process" 0.610231593724346
616 0.520299418882761 3 5 "GO:0050658;GO:0050657;GO:0051236" "establishment of RNA localization" 0.737586309262599
-64 0.773695438244394 3 94 "GO:0050790;GO:0065009" "regulation of molecular function" 0.905789781359291
-213 0.807953888377342 4 6 "GO:0050819;GO:0050818;GO:0051241;GO:0051239" "regulation of coagulation" 0.906436899715778
675 0.0248153800247185 2 51 "GO:0051188;GO:0051186" "cofactor metabolic process" 0.16620533597951
-162 0.820220347911965 2 9 "GO:0051205" "protein insertion into membrane" 0.906436899715778
-1501 0.00226031078031677 2 19 "GO:0051258" "protein polymerization" 0.0385473687281987
657 0.141691965413935 4 23 "GO:0051276" "chromosome organization" 0.388447488780706
75 0.761221635019149 2 76 "GO:0051301" "cell division" 0.905452396716371
