"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-7 0.783322598570424 2 104 "GO:0007018;GO:0006928;GO:0007017" "microtubule-based process" 0.843196334026342
-31 0.641593898075073 2 17 "GO:0007049" "cell cycle" 0.843196334026342
-31 0.68418532564202 5 13 "GO:0007050;GO:0022402;GO:0045786;GO:0051726" "regulation of cell cycle" 0.843196334026342
13 0.622768643188194 2 113 "GO:0007155;GO:0022610" "cell adhesion" 0.843196334026342
86 0.153290464668205 4 21 "GO:0007156;GO:0098742;GO:0098609" "homophilic cell adhesion via plasma membrane adhesion molecules" 0.843196334026342
-31 0.721459240276613 2 10 "GO:0007160;GO:0031589" "cell-matrix adhesion" 0.843196334026342
53 4.00200704408484e-05 2 502 "GO:0007165" "signal transduction" 0.00968485704668531
84 0.00452047848048113 3 87 "GO:0007166" "cell surface receptor signaling pathway" 0.136744474034554
-31 0.735273283694628 5 9 "GO:0007169;GO:0007167" "enzyme linked receptor protein signaling pathway" 0.843196334026342
74 0.000597584295962032 4 169 "GO:0007186" "G protein-coupled receptor signaling pathway" 0.0355284141461216
380 0.000702955366082057 2 6 "GO:0007205" "protein kinase C-activating G protein-coupled receptor signaling pathway" 0.0355284141461216
48 0.331392439237923 2 31 "GO:0007218" "neuropeptide signaling pathway" 0.843196334026342
157 0.0395856481793416 4 13 "GO:0007223;GO:0035567;GO:0016055;GO:1905114" "non-canonical Wnt signaling pathway" 0.478986342970033
-32 0.166507402157245 2 146 "GO:0007264;GO:0035556" "intracellular signal transduction" 0.843196334026342
9 0.655731807097863 5 188 "GO:0007268;GO:0098916;GO:0099537;GO:0099536;GO:0007267;GO:0007154;GO:0023052" "cell communication" 0.843196334026342
2 0.950550661579737 2 74 "GO:0007275" "multicellular organism development" 0.962482259842244
58 0.0547560280700858 2 84 "GO:0007600;GO:0050877;GO:0003008" "sensory perception" 0.565747726385739
-31 0.735273283694628 2 9 "GO:0008202" "steroid metabolic process" 0.843196334026342
-31 0.801384945562226 3 5 "GO:0008299;GO:0006720" "isoprenoid biosynthetic process" 0.843196334026342
-31 0.801384945562226 7 5 "GO:0008380" "RNA splicing" 0.843196334026342
-31 0.468424834981364 3 41 "GO:0008610" "lipid biosynthetic process" 0.843196334026342
68 0.220144700691505 2 25 "GO:0008643" "carbohydrate transport" 0.843196334026342
-31 0.708402130900809 2 11 "GO:0008654" "phospholipid biosynthetic process" 0.843196334026342
-12 0.619210637843321 3 130 "GO:0009057" "macromolecule catabolic process" 0.843196334026342
-31 0.572006741986454 7 25 "GO:0009069" "serine family amino acid metabolic process" 0.843196334026342
-31 0.749970669241719 2 8 "GO:0009072" "aromatic amino acid family metabolic process" 0.843196334026342
-31 0.65162858629071 2 16 "GO:0009084;GO:0009064" "glutamine family amino acid metabolic process" 0.843196334026342
-31 0.631910075849958 4 18 "GO:0009108;GO:0006732" "coenzyme biosynthetic process" 0.843196334026342
-31 0.613488106145601 4 20 "GO:0009116;GO:0034404;GO:1901657" "glycosyl compound metabolic process" 0.843196334026342
-17 0.428188959659425 2 170 "GO:0009117;GO:0006753;GO:0019637;GO:0055086" "organophosphate metabolic process" 0.843196334026342
-31 0.367636258100102 4 63 "GO:0009152;GO:0006164;GO:0009260;GO:0072522;GO:0046390;GO:1901137" "carbohydrate derivative biosynthetic process" 0.843196334026342
-32 0.264425276320289 4 96 "GO:0009165;GO:1901293;GO:0090407" "organophosphate biosynthetic process" 0.843196334026342
-31 0.749970669241719 7 8 "GO:0009168;GO:0009127;GO:0009156;GO:0009167;GO:0009124;GO:0009126;GO:0009161;GO:0009123" "ribonucleoside monophosphate biosynthetic process" 0.843196334026342
-31 0.622549504017731 6 19 "GO:0009190;GO:0009187" "cyclic nucleotide metabolic process" 0.843196334026342
-31 0.432390553835556 7 48 "GO:0009206;GO:0009145;GO:0009201;GO:0009205;GO:0009142;GO:0009144;GO:0009141;GO:0009199;GO:0055085;GO:0015986;GO:0006754;GO:0015985;GO:1902600;GO:0098662;GO:0098655;GO:0098660;GO:0034220" "nucleoside triphosphate biosynthetic process" 0.843196334026342
324 0.00184574872923839 3 7 "GO:0009395" "phospholipid catabolic process" 0.0729992128883324
-31 0.68418532564202 5 13 "GO:0009401" "phosphoenolpyruvate-dependent sugar phosphotransferase system" 0.843196334026342
15 0.696813673238044 3 54 "GO:0009682;GO:0042742;GO:0009617" "defense response to bacterium" 0.843196334026342
101 0.00569204872922196 2 57 "GO:0009719;GO:0033209;GO:0019221" "response to endogenous stimulus" 0.15305286583019
-16 0.340976817697667 3 300 "GO:0015031;GO:0015833;GO:0045184;GO:0042886;GO:0071702;GO:0071705;GO:0008104;GO:0033036" "organic substance transport" 0.843196334026342
30 0.324543070011683 2 81 "GO:0015672" "monovalent inorganic cation transport" 0.843196334026342
-31 0.801384945562226 4 5 "GO:0015780;GO:1901264" "carbohydrate derivative transport" 0.843196334026342
-31 0.782746658497909 2 6 "GO:0015850" "organic hydroxy compound transport" 0.843196334026342
-31 0.721459240276613 2 10 "GO:0015931" "nucleobase-containing compound transport" 0.843196334026342
52 0.301798998278365 2 30 "GO:0016042" "lipid catabolic process" 0.843196334026342
-33 0.0497874577376069 2 285 "GO:0016043" "cellular component organization" 0.565747726385739
-31 0.672883662109869 2 14 "GO:0016051" "carbohydrate biosynthetic process" 0.843196334026342
-7 0.721334434739753 2 203 "GO:0016070" "RNA metabolic process" 0.843196334026342
-31 0.596180693285426 3 22 "GO:0016192" "vesicle-mediated transport" 0.843196334026342
20 0.158244788490654 2 395 "GO:0016310;GO:0006468" "phosphorylation" 0.843196334026342
-31 0.69600360579091 4 12 "GO:0016485;GO:0051604" "protein maturation" 0.843196334026342
39 0.058445013056378 7 180 "GO:0016567;GO:0032446;GO:0070647" "protein modification by small protein conjugation" 0.565747726385739
5 0.879386552063352 2 68 "GO:0017144" "drug metabolic process" 0.912200151537819
-10 0.445211196078402 2 459 "GO:0019222;GO:0006355;GO:0010468;GO:1903506;GO:2000112;GO:0060255;GO:2001141;GO:0010556;GO:0031326;GO:0051252;GO:0009889;GO:0031323;GO:0019219;GO:0051171;GO:0080090" "regulation of metabolic process" 0.843196334026342
-31 0.622549504017731 2 19 "GO:0019318;GO:0005996" "monosaccharide metabolic process" 0.843196334026342
-31 0.782746658497909 3 6 "GO:0019439" "aromatic compound catabolic process" 0.843196334026342
-3 0.888736054189435 4 175 "GO:0019752;GO:0043436;GO:0006082" "carboxylic acid metabolic process" 0.914687232586739
-31 0.782746658497909 3 6 "GO:0019856;GO:0006206" "pyrimidine nucleobase metabolic process" 0.843196334026342
-31 0.735273283694628 4 9 "GO:0022904;GO:0022900" "respiratory electron transport chain" 0.843196334026342
21 0.464210891757028 5 96 "GO:0030001" "metal ion transport" 0.843196334026342
-31 0.765718635109017 2 7 "GO:0030036;GO:0030029" "actin cytoskeleton organization" 0.843196334026342
-31 0.801384945562226 3 5 "GO:0030154;GO:0048869" "cell differentiation" 0.843196334026342
-31 0.721459240276613 2 10 "GO:0030258" "lipid modification" 0.843196334026342
-31 0.556924746925373 4 27 "GO:0031214;GO:0009888" "biomineral tissue development" 0.843196334026342
40 0.0377344392111781 1 214 "GO:0032501" "multicellular organismal process" 0.478986342970033
-31 0.34902805633244 2 68 "GO:0032774" "RNA biosynthetic process" 0.843196334026342
-31 0.367636258100102 2 63 "GO:0032787" "monocarboxylic acid metabolic process" 0.843196334026342
-31 0.765718635109017 2 7 "GO:0033043;GO:0051128" "regulation of cellular component organization" 0.843196334026342
-12 0.513140943253306 3 246 "GO:0033554;GO:0051716" "cellular response to stress" 0.843196334026342
-31 0.613488106145601 2 20 "GO:0034470;GO:0008033" "ncRNA processing" 0.843196334026342
-31 0.556924746925373 2 27 "GO:0034599;GO:0070887;GO:0042221" "response to chemical" 0.843196334026342
-32 0.103410412486568 2 200 "GO:0034654;GO:0018130;GO:0019438;GO:1901362" "organic cyclic compound biosynthetic process" 0.843196334026342
-31 0.721459240276613 5 10 "GO:0035587" "purinergic receptor signaling pathway" 0.843196334026342
-32 0.249705738947117 6 102 "GO:0040029;GO:0016570;GO:0016569" "regulation of gene expression, epigenetic" 0.843196334026342
-19 0.341779409532369 3 194 "GO:0042254;GO:0022613;GO:0044085" "ribonucleoprotein complex biogenesis" 0.843196334026342
-31 0.782746658497909 3 6 "GO:0042364;GO:0006767;GO:0009110;GO:0006766" "vitamin biosynthetic process" 0.843196334026342
55 0.128260168532894 3 58 "GO:0042381;GO:0007599;GO:0044706;GO:0050817;GO:0050878" "regulation of body fluid levels" 0.843196334026342
-6 0.72184376405532 3 292 "GO:0042592;GO:0019725;GO:0010992" "homeostatic process" 0.843196334026342
-31 0.641593898075073 2 17 "GO:0043087" "regulation of GTPase activity" 0.843196334026342
-31 0.721459240276613 2 10 "GO:0043648" "dicarboxylic acid metabolic process" 0.843196334026342
-32 0.210983091683004 2 120 "GO:0043933;GO:0034622;GO:0065003;GO:0022607" "cellular component assembly" 0.843196334026342
195 0.0188282454359276 3 11 "GO:0044242" "cellular lipid catabolic process" 0.325459671106749
13 0.628903016596159 2 115 "GO:0044248" "cellular catabolic process" 0.843196334026342
7 0.832850742092808 2 65 "GO:0044255" "cellular lipid metabolic process" 0.872510301240085
-31 0.708402130900809 2 11 "GO:0044262" "cellular carbohydrate metabolic process" 0.843196334026342
-31 0.801384945562226 2 5 "GO:0044264;GO:0005976" "cellular polysaccharide metabolic process" 0.843196334026342
-31 0.765718635109017 2 7 "GO:0044270" "cellular nitrogen compound catabolic process" 0.843196334026342
-31 0.69600360579091 3 12 "GO:0044272;GO:0006790" "sulfur compound metabolic process" 0.843196334026342
-17 0.28887401445302 2 322 "GO:0044281" "small molecule metabolic process" 0.843196334026342
-32 0.280198474686727 3 90 "GO:0044283" "small molecule biosynthetic process" 0.843196334026342
-31 0.749970669241719 2 8 "GO:0045454" "cell redox homeostasis" 0.843196334026342
-31 0.65162858629071 4 16 "GO:0045824;GO:0002832;GO:0031348;GO:0032102;GO:0043901;GO:0045088;GO:0050777;GO:0002831;GO:0048585;GO:0031347;GO:0032101;GO:0043900;GO:0080134;GO:0002683" "negative regulation of multi-organism process" 0.843196334026342
-32 0.294225931986885 2 85 "GO:0046034;GO:0009150;GO:0006163;GO:0009259;GO:0072521;GO:0019693" "purine-containing compound metabolic process" 0.843196334026342
-31 0.721459240276613 3 10 "GO:0046112;GO:0009112" "nucleobase biosynthetic process" 0.843196334026342
-31 0.68418532564202 5 13 "GO:0046129;GO:0046128;GO:0042451;GO:0042455;GO:0009119;GO:0042278;GO:0009163;GO:1901659" "glycosyl compound biosynthetic process" 0.843196334026342
-31 0.721459240276613 2 10 "GO:0046148;GO:0042440" "pigment metabolic process" 0.843196334026342
-31 0.40032210295426 3 55 "GO:0046394;GO:0016053" "organic acid biosynthetic process" 0.843196334026342
195 0.0188282454359276 2 11 "GO:0046434" "organophosphate catabolic process" 0.325459671106749
-31 0.801384945562226 4 5 "GO:0046839" "phospholipid dephosphorylation" 0.843196334026342
-31 0.528870748689946 6 31 "GO:0046942;GO:0015711;GO:0015849;GO:0006865" "organic anion transport" 0.843196334026342
-4 0.882044774627478 4 93 "GO:0048167;GO:0050804;GO:0099177;GO:0010646;GO:0023051" "regulation of cell communication" 0.912200151537819
-31 0.749970669241719 2 8 "GO:0048193;GO:0006888" "Golgi vesicle transport" 0.843196334026342
-7 0.801027850536062 2 103 "GO:0048518" "positive regulation of biological process" 0.843196334026342
-31 0.38349889455217 3 59 "GO:0048519" "negative regulation of biological process" 0.843196334026342
-31 0.491164324857038 2 37 "GO:0048523" "negative regulation of cellular process" 0.843196334026342
-9 0.73371560693015 2 110 "GO:0048856;GO:0032502" "developmental process" 0.843196334026342
-31 0.801384945562226 2 5 "GO:0050658;GO:0050657;GO:0051236" "RNA transport" 0.843196334026342
11 0.764160949840699 2 59 "GO:0050790;GO:0065009" "regulation of molecular function" 0.843196334026342
-31 0.782746658497909 4 6 "GO:0050819;GO:0050818;GO:0051241;GO:0051239" "regulation of coagulation" 0.843196334026342
-31 0.515769565054645 2 33 "GO:0051188;GO:0051186" "cofactor metabolic process" 0.843196334026342
-31 0.765718635109017 5 7 "GO:0051205" "protein insertion into membrane" 0.843196334026342
-31 0.68418532564202 6 13 "GO:0051258" "protein polymerization" 0.843196334026342
-31 0.69600360579091 2 12 "GO:0051276" "chromosome organization" 0.843196334026342
-31 0.447298397257266 2 45 "GO:0051301" "cell division" 0.843196334026342
51 0.308398205257999 2 30 "GO:0051336" "regulation of hydrolase activity" 0.843196334026342
-31 0.596180693285426 2 22 "GO:0051341" "regulation of oxidoreductase activity" 0.843196334026342
174 0.0282029159721723 4 12 "GO:0051342" "regulation of cyclic-nucleotide phosphodiesterase activity" 0.403442347005955
-31 0.801384945562226 2 5 "GO:0055080;GO:0098771;GO:0050801;GO:0048878" "cation homeostasis" 0.843196334026342
-31 0.604704735269138 2 21 "GO:0055114" "oxidation-reduction process" 0.843196334026342
14 0.597388807976312 2 109 "GO:0061077" "chaperone-mediated protein folding" 0.843196334026342
2 0.91126074986426 2 460 "GO:0065008" "regulation of biological quality" 0.926576056584668
-29 0.0300081084549884 1 479 "GO:0071840" "cellular component organization or biogenesis" 0.403442347005955
-31 0.765718635109017 3 7 "GO:0072524;GO:0072525" "pyridine-containing compound metabolic process" 0.843196334026342
-31 0.65162858629071 2 16 "GO:0072528;GO:0072527" "pyrimidine-containing compound biosynthetic process" 0.843196334026342
-31 0.587899347487744 3 23 "GO:0072594;GO:0033365;GO:0034613;GO:0070727" "cellular protein localization" 0.843196334026342
-31 0.66204607922163 4 15 "GO:0090150;GO:0072657" "establishment of protein localization to membrane" 0.843196334026342
-18 0.239291141169182 2 346 "GO:0090304" "nucleic acid metabolic process" 0.843196334026342
-31 0.65162858629071 6 16 "GO:1900118;GO:0043066;GO:0043069;GO:0060548" "negative regulation of execution phase of apoptosis" 0.843196334026342
-31 0.54256942099286 6 29 "GO:1900119;GO:0043065;GO:0043068;GO:0010942;GO:0048522" "positive regulation of execution phase of apoptosis" 0.843196334026342
174 0.0288898316907813 4 12 "GO:1901071;GO:0006040;GO:0006030;GO:0006022" "amino sugar metabolic process" 0.403442347005955
9 0.72981942244497 3 124 "GO:1901135" "carbohydrate derivative metabolic process" 0.843196334026342
-31 0.801384945562226 2 5 "GO:1901136" "carbohydrate derivative catabolic process" 0.843196334026342
-31 0.721459240276613 4 10 "GO:1901361;GO:0046700" "organic cyclic compound catabolic process" 0.843196334026342
-8 0.773495668840398 3 106 "GO:1901565;GO:0030163;GO:0043248" "organonitrogen compound catabolic process" 0.843196334026342
-10 0.609870060781594 2 227 "GO:1901575;GO:0009056" "catabolic process" 0.843196334026342
-31 0.409124998404227 6 53 "GO:1901605" "alpha-amino acid metabolic process" 0.843196334026342
-31 0.604704735269138 4 21 "GO:1901606;GO:0009063;GO:0046395;GO:0016054;GO:0044282" "small molecule catabolic process" 0.843196334026342
-31 0.515769565054645 6 33 "GO:1901607;GO:0008652" "cellular amino acid biosynthetic process" 0.843196334026342
-31 0.604704735269138 3 21 "GO:1901615" "organic hydroxy compound metabolic process" 0.843196334026342
-31 0.801384945562226 2 5 "GO:1901617" "organic hydroxy compound biosynthetic process" 0.843196334026342
-31 0.801384945562226 2 5 "GO:1903509" "liposaccharide metabolic process" 0.843196334026342
