"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 NA 2 5 "GO:0016222" "procollagen-proline 4-dioxygenase complex" NA
0 NA 2 29 "GO:0016459" "myosin complex" NA
0 NA 2 35 "GO:0016469" "proton-transporting two-sector ATPase complex" NA
0 NA 3 8 "GO:0017090" "meprin A complex" NA
0 NA 4 93 "GO:0022625;GO:0015934" "large ribosomal subunit" NA
0 NA 2 20 "GO:0030125;GO:0030118;GO:0030120;GO:0030117;GO:0044433" "vesicle coat" NA
0 NA 4 10 "GO:0030173;GO:0031228" "integral component of Golgi membrane" NA
0 NA 3 25 "GO:0030286" "dynein complex" NA
0 NA 2 9 "GO:0030532;GO:0120114" "small nuclear ribonucleoprotein complex" NA
0 NA 2 7 "GO:0031012;GO:0044421" "extracellular matrix" NA
0 NA 2 52 "GO:0031090" "organelle membrane" NA
0 NA 2 15 "GO:0031301;GO:0031300" "integral component of organelle membrane" NA
0 NA 2 32 "GO:0034703;GO:0034702;GO:1902495;GO:1990351" "cation channel complex" NA
0 NA 2 6 "GO:0042555" "MCM complex" NA
0 NA 3 6 "GO:0042579;GO:0005777" "microbody" NA
0 NA 5 5 "GO:0042721;GO:0098800" "TIM22 mitochondrial import inner membrane insertion complex" NA
0 NA 2 58 "GO:0044427" "chromosomal part" NA
0 NA 3 53 "GO:0044428" "nuclear part" NA
0 NA 2 68 "GO:0044429" "mitochondrial part" NA
0 NA 3 194 "GO:0044430" "cytoskeletal part" NA
0 NA 2 30 "GO:0044431" "Golgi apparatus part" NA
0 NA 2 27 "GO:0044432" "endoplasmic reticulum part" NA
0 NA 2 160 "GO:0044445;GO:0044391" "ribosomal subunit" NA
0 NA 2 22 "GO:0044451" "nucleoplasm part" NA
0 NA 3 7 "GO:0044455" "mitochondrial membrane part" NA
0 NA 1 36 "GO:0044456" "synapse part" NA
0 NA 2 87 "GO:0044459" "plasma membrane part" NA
0 NA 3 13 "GO:0045211;GO:0097060;GO:0098590" "postsynaptic membrane" NA
0 NA 4 11 "GO:0061695" "transferase complex, transferring phosphorus-containing groups" NA
0 NA 4 9 "GO:0090575;GO:0044798" "RNA polymerase II transcription factor complex" NA
0 NA 2 147 "GO:0098796" "membrane protein complex" NA
0 NA 3 58 "GO:0098797" "plasma membrane protein complex" NA
0 NA 3 23 "GO:0098798" "mitochondrial protein complex" NA
0 NA 3 45 "GO:0099513;GO:0099512;GO:0099081;GO:0099080" "supramolecular fiber" NA
0 NA 2 10 "GO:1990204" "oxidoreductase complex" NA
