"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
215 0.0528886888213978 3 408 "GO:0006412;GO:0043043;GO:0006518;GO:0043604;GO:0043603" "cellular amide metabolic process" 1
-98 0.848742006521217 2 18 "GO:0006413" "translational initiation" 1
426 0.44904348504498 2 15 "GO:0006414" "translational elongation" 1
1217 0.139301036214609 6 7 "GO:0006417;GO:0010608;GO:0032268;GO:0034248;GO:0051246" "regulation of protein metabolic process" 1
395 0.264507122857081 7 38 "GO:0006418;GO:0043039;GO:0043038" "tRNA aminoacylation" 1
1133 0.461967879136796 2 2 "GO:0006420" "arginyl-tRNA aminoacylation" 1
1220 0.42809361042979 3 2 "GO:0006422" "aspartyl-tRNA aminoacylation" 1
-918 0.551223864084355 3 2 "GO:0006423" "cysteinyl-tRNA aminoacylation" 1
383 0.803868564404483 2 2 "GO:0006424" "glutamyl-tRNA aminoacylation" 1
-882 0.483182166769188 9 3 "GO:0006426" "glycyl-tRNA aminoacylation" 1
-2315 0.132782882450222 2 2 "GO:0006430" "lysyl-tRNA aminoacylation" 1
518 0.634646611426406 3 4 "GO:0006432" "phenylalanyl-tRNA aminoacylation" 1
-306 0.778829149557414 2 4 "GO:0006437" "tyrosyl-tRNA aminoacylation" 1
1370 0.159520594311939 7 5 "GO:0006446" "regulation of translational initiation" 1
-3 0.984905347233249 2 173 "GO:0006457;GO:0061077" "protein folding" 1
236 0.828760931185315 3 4 "GO:0006465" "signal peptide processing" 1
94 0.327745847362104 3 551 "GO:0006468;GO:0016310" "phosphorylation" 1
43 0.838940372732967 2 106 "GO:0006470;GO:0016311" "dephosphorylation" 1
935 0.174894683066781 2 10 "GO:0006471" "protein ADP-ribosylation" 1
-473 0.0908759944074923 3 61 "GO:0006486;GO:0043413;GO:0070085" "glycosylation" 1
-764 0.126674965346449 3 19 "GO:0006487" "protein N-linked glycosylation" 1
127 0.895937674346783 3 5 "GO:0006493" "protein O-linked glycosylation" 1
-660 0.391244751517771 5 8 "GO:0006506;GO:0006497;GO:0006505;GO:0006661;GO:0009247;GO:0006664;GO:0046488;GO:0046474;GO:0046467;GO:1903509;GO:0006650;GO:0045017;GO:0046486" "liposaccharide metabolic process" 1
-98 0.272857401759624 4 655 "GO:0006508" "proteolysis" 1
-522 0.557520942532228 -1 6 "GO:0006510" "obsolete ATP-dependent proteolysis" 1
91 0.68519763940071 6 95 "GO:0006511;GO:0019941;GO:0043632;GO:0051603;GO:0044265" "cellular macromolecule catabolic process" 1
80 0.716763618589546 -1 100 "GO:0006512" "obsolete ubiquitin cycle" 1
-766 0.243524034288161 4 11 "GO:0006516;GO:0009100;GO:1901136" "carbohydrate derivative catabolic process" 1
-73 0.701858141728189 2 131 "GO:0006520" "cellular amino acid metabolic process" 1
580 0.451422519934097 2 8 "GO:0006526;GO:0006525" "arginine metabolic process" 1
918 0.551223864084355 2 2 "GO:0006527" "arginine catabolic process" 1
1618 0.293392047028297 5 2 "GO:0006534" "cysteine metabolic process" 1
-47 0.954360174811948 2 7 "GO:0006536" "glutamate metabolic process" 1
1306 0.179876868379457 2 5 "GO:0006537;GO:0043650;GO:0006562" "glutamate biosynthetic process" 1
1433 0.352103461652339 8 2 "GO:0006542;GO:0006541" "glutamine metabolic process" 1
-213 0.704592371879292 6 15 "GO:0006544" "glycine metabolic process" 1
-1712 0.266092975948366 4 2 "GO:0006545" "glycine biosynthetic process" 1
-382 0.560821383772319 5 11 "GO:0006546;GO:0009071;GO:0042135;GO:0042737" "drug catabolic process" 1
-3125 0.00410297424293182 6 4 "GO:0006548;GO:0006547;GO:0052805;GO:0052803" "histidine catabolic process" 1
-1104 0.473315982547335 5 2 "GO:0006559;GO:0006558;GO:1902222;GO:1902221;GO:0006570" "erythrose 4-phosphate/phosphoenolpyruvate family amino acid metabolic process" 1
1278 0.150742666644418 7 6 "GO:0006560" "proline metabolic process" 1
734 0.63356915918264 2 2 "GO:0006561" "proline biosynthetic process" 1
627 0.318854099377491 3 12 "GO:0006563" "L-serine metabolic process" 1
314 0.702560102575059 4 7 "GO:0006564" "L-serine biosynthetic process" 1
894 0.477079289173733 2 3 "GO:0006568;GO:0006586;GO:0042430" "tryptophan metabolic process" 1
1206 0.433414294102351 5 2 "GO:0006569;GO:0046218;GO:0042402;GO:0042436;GO:0009310" "indolalkylamine catabolic process" 1
-666 0.359060098732166 2 9 "GO:0006575" "cellular modified amino acid metabolic process" 1
982 0.269381479833606 4 6 "GO:0006576" "cellular biogenic amine metabolic process" 1
-465 0.442008052303248 3 13 "GO:0006584;GO:0009712;GO:0018958" "catecholamine metabolic process" 1
1069 0.395030191941285 5 3 "GO:0006596;GO:0006595;GO:0042401;GO:0009309" "polyamine metabolic process" 1
-823 0.449830571904141 6 4 "GO:0006600" "creatine metabolic process" 1
147 0.712801377072063 2 30 "GO:0006605" "protein targeting" 1
765 0.24447771242101 3 11 "GO:0006606;GO:0017038;GO:0034504;GO:0051170;GO:0006913;GO:0051169" "nucleocytoplasmic transport" 1
204 0.735586465142916 3 13 "GO:0006613;GO:0006612;GO:0006614;GO:0045047;GO:0072599;GO:0070972" "cotranslational protein targeting to membrane" 1
-478 0.623848568601126 3 5 "GO:0006626;GO:0072655;GO:0070585;GO:0045039;GO:0007007;GO:0051204;GO:0090151;GO:0007006;GO:0007005;GO:0061024" "mitochondrion organization" 1
-192 0.244246083116578 2 179 "GO:0006629" "lipid metabolic process" 1
-659 0.0699477072899213 3 36 "GO:0006631;GO:0006633;GO:0072330" "fatty acid metabolic process" 1
-130 0.917712452402811 6 3 "GO:0006635;GO:0009062;GO:0019395;GO:0072329;GO:0034440" "fatty acid beta-oxidation" 1
-1025 0.249110183395761 2 6 "GO:0006636;GO:0033559" "unsaturated fatty acid biosynthetic process" 1
-747 0.157771797631179 3 17 "GO:0006643" "membrane lipid metabolic process" 1
-701 0.101031061726622 3 26 "GO:0006644" "phospholipid metabolic process" 1
-738 0.284092269175524 2 10 "GO:0006665" "sphingolipid metabolic process" 1
-1362 0.376486208671372 3 2 "GO:0006672" "ceramide metabolic process" 1
1563 0.309962168675637 2 2 "GO:0006694" "steroid biosynthetic process" 1
-330 0.761791547273135 5 4 "GO:0006729;GO:0034312;GO:0046146;GO:0034311;GO:0046173;GO:0046165" "alcohol biosynthetic process" 1
-144 0.784958975928105 2 17 "GO:0006730" "one-carbon metabolic process" 1
1018 0.161129429926764 2 9 "GO:0006733" "oxidoreduction coenzyme metabolic process" 1
1672 0.183658127464804 3 3 "GO:0006744;GO:0006743;GO:1901663;GO:1901661;GO:0042181;GO:0042180" "ubiquinone biosynthetic process" 1
495 0.694145117778613 2 3 "GO:0006750;GO:0006749;GO:0019184" "glutathione biosynthetic process" 1
1575 0.306415261950576 3 2 "GO:0006777;GO:0019720;GO:0043545;GO:0051189" "Mo-molybdopterin cofactor biosynthetic process" 1
385 0.595786186135745 3 9 "GO:0006779;GO:0006778;GO:0033014;GO:0033013" "tetrapyrrole metabolic process" 1
23 0.979121715837113 4 6 "GO:0006783;GO:0042168" "heme metabolic process" 1
-22 0.964190550500998 2 19 "GO:0006790" "sulfur compound metabolic process" 1
72 0.373394221709565 2 805 "GO:0006796;GO:0006793" "phosphate-containing compound metabolic process" 1
649 0.465594603578965 2 6 "GO:0006801" "superoxide metabolic process" 1
838 0.441607622823846 4 4 "GO:0006809;GO:0046209;GO:1903409;GO:2001057" "nitric oxide metabolic process" 1
-161 0.0571164307996091 2 735 "GO:0006811" "ion transport" 1
-273 0.0114544505977461 2 432 "GO:0006812" "cation transport" 1
34 0.857247081224844 2 136 "GO:0006813" "potassium ion transport" 1
-381 0.264177661152397 2 41 "GO:0006814" "sodium ion transport" 1
-395 0.161121810059399 2 60 "GO:0006816;GO:0070838;GO:0072511" "divalent inorganic cation transport" 1
243 0.215328280103856 2 125 "GO:0006817;GO:0015698" "inorganic anion transport" 1
258 0.0836761498535965 3 219 "GO:0006820" "anion transport" 1
1127 0.0622008100869729 2 13 "GO:0006821" "chloride transport" 1
-2032 0.0222660881838052 3 6 "GO:0006825" "copper ion transport" 1
1352 0.165016163673003 2 5 "GO:0006826" "iron ion transport" 1
740 0.405143834747615 2 6 "GO:0006835" "dicarboxylic acid transport" 1
-134 0.728090331274336 2 32 "GO:0006836" "neurotransmitter transport" 1
59 0.922244346590786 2 13 "GO:0006839" "mitochondrial transport" 1
-399 0.525561773531112 2 12 "GO:0006857" "oligopeptide transport" 1
319 0.17629618420892 2 86 "GO:0006865;GO:0046942;GO:0015711;GO:0015849" "organic anion transport" 1
-806 0.407773131704994 3 5 "GO:0006869" "lipid transport" 1
351 0.779904890445426 8 3 "GO:0006879;GO:0046916;GO:0055072;GO:0006875;GO:0055076;GO:0030003;GO:0055065;GO:0006873;GO:0055082" "cellular transition metal ion homeostasis" 1
544 0.540634652330969 2 6 "GO:0006885;GO:0055067" "regulation of pH" 1
151 0.344744702392549 4 190 "GO:0006886;GO:0046907;GO:0051641;GO:0051649" "cellular localization" 1
1181 0.183957311451926 3 6 "GO:0006888" "endoplasmic reticulum to Golgi vesicle-mediated transport" 1
1727 0.169645982089764 3 3 "GO:0006891" "intra-Golgi vesicle-mediated transport" 1
481 0.532287163118775 4 8 "GO:0006904;GO:0048278;GO:0140029;GO:0140056;GO:0022406;GO:0051640" "vesicle docking" 1
475 0.341746360569373 3 19 "GO:0006914;GO:0061919" "autophagy" 1
-7 0.935190112404099 2 780 "GO:0006950" "response to stress" 1
-188 0.0992355751429264 2 386 "GO:0006952;GO:0045087;GO:0006955;GO:0051704;GO:0098542;GO:0002376;GO:0051707;GO:0043207;GO:0009605;GO:0009607" "defense response" 1
9 0.950342955927502 2 239 "GO:0006959" "humoral immune response" 1
491 0.0474036324234266 3 78 "GO:0006979" "response to oxidative stress" 1
209 0.4277862274778 2 69 "GO:0006996" "organelle organization" 1
-155 0.653026563224341 4 40 "GO:0007010" "cytoskeleton organization" 1
-355 0.0246315319838353 2 195 "GO:0007018;GO:0006928;GO:0007017" "microtubule-based process" 1
126 0.920449615806983 2 3 "GO:0007033" "vacuole organization" 1
159 0.918111167196145 6 2 "GO:0007040;GO:0080171" "lysosome organization" 1
447 0.325705558649812 2 23 "GO:0007049" "cell cycle" 1
212 0.69713874173304 2 16 "GO:0007050;GO:0022402;GO:0045786;GO:0051726" "regulation of cell cycle" 1
-103 0.435868285379748 2 282 "GO:0007155;GO:0022610" "cell adhesion" 1
-207 0.382765642171861 5 85 "GO:0007156;GO:0098742;GO:0098609" "homophilic cell adhesion via plasma membrane adhesion molecules" 1
-611 0.277382568077472 3 15 "GO:0007160;GO:0031589" "cell-substrate adhesion" 1
-17 0.930916899445665 4 119 "GO:0007166" "cell surface receptor signaling pathway" 1
976 0.178903796202817 6 9 "GO:0007169;GO:0007167" "enzyme linked receptor protein signaling pathway" 1
262 0.864966029818664 2 2 "GO:0007178" "transmembrane receptor protein serine/threonine kinase signaling pathway" 1
-224 0.0198688027547784 4 555 "GO:0007186" "G protein-coupled receptor signaling pathway" 1
233 0.68976973428397 5 14 "GO:0007205" "protein kinase C-activating G protein-coupled receptor signaling pathway" 1
-349 0.130525244400598 2 90 "GO:0007218" "neuropeptide signaling pathway" 1
-422 0.332718644056734 2 25 "GO:0007223;GO:0035567;GO:0016055;GO:1905114" "Wnt signaling pathway, calcium modulating pathway" 1
-207 0.179383514289502 2 204 "GO:0007264;GO:0035556" "intracellular signal transduction" 1
-105 0.375538227989895 5 353 "GO:0007268;GO:0098916;GO:0099537;GO:0099536;GO:0007267;GO:0007154;GO:0023052" "cell communication" 1
-441 0.0432506312334189 2 101 "GO:0007275" "multicellular organism development" 1
3162 0.0400236861768492 2 2 "GO:0007548" "sex differentiation" 1
-1018 0.508678952576932 2 2 "GO:0007585" "respiratory gaseous exchange" 1
-419 0.523634053934592 4 11 "GO:0007596" "blood coagulation" 1
-529 0.00044346676317708 2 215 "GO:0007600;GO:0050877;GO:0003008" "sensory perception" 0.928466105469916
918 0.162084160807994 2 11 "GO:0008202" "steroid metabolic process" 1
2133 0.0501099354013352 5 4 "GO:0008203;GO:0016125;GO:1902652" "sterol metabolic process" 1
1670 0.0864349864101192 2 5 "GO:0008272;GO:0072348" "sulfate transport" 1
1641 0.0172413558246781 3 10 "GO:0008299;GO:0006720" "isoprenoid metabolic process" 1
887 0.362706228962615 2 5 "GO:0008380" "RNA splicing" 1
-215 0.458608079401382 4 57 "GO:0008610" "lipid biosynthetic process" 1
684 0.530175723054201 4 4 "GO:0008615;GO:0008614;GO:0042819;GO:0042816" "pyridoxine metabolic process" 1
-98 0.778935577146692 3 39 "GO:0008643" "carbohydrate transport" 1
-393 0.48524682325557 2 15 "GO:0008654" "phospholipid biosynthetic process" 1
1303 0.397520699047978 3 2 "GO:0009052" "pentose-phosphate shunt, non-oxidative branch" 1
66 0.606364697232665 2 305 "GO:0009056;GO:1901575" "catabolic process" 1
205 0.213482790386952 2 179 "GO:0009057" "macromolecule catabolic process" 1
1339 0.132128297032989 2 6 "GO:0009065" "glutamine family amino acid catabolic process" 1
-1473 0.0325594622501882 3 10 "GO:0009067;GO:0009066" "aspartate family amino acid metabolic process" 1
94 0.833421722424307 2 24 "GO:0009069" "serine family amino acid metabolic process" 1
187 0.785937115161482 2 10 "GO:0009070" "serine family amino acid biosynthetic process" 1
-1061 0.0790499727939236 4 13 "GO:0009072" "aromatic amino acid family metabolic process" 1
-1538 0.0458379063451602 3 8 "GO:0009074" "aromatic amino acid family catabolic process" 1
456 0.362103521398556 3 19 "GO:0009084;GO:0009064" "glutamine family amino acid metabolic process" 1
-962 0.444042535269962 2 3 "GO:0009088;GO:0006566" "threonine biosynthetic process" 1
-625 0.619037535298708 6 3 "GO:0009107;GO:0009106" "lipoate metabolic process" 1
791 0.0508083800186213 3 29 "GO:0009108;GO:0006732" "coenzyme metabolic process" 1
545 0.664612060134141 5 3 "GO:0009113" "purine nucleobase biosynthetic process" 1
-299 0.460616568810285 4 29 "GO:0009116;GO:1901657;GO:0034404" "glycosyl compound metabolic process" 1
77 0.653160776992663 2 164 "GO:0009117;GO:0006753;GO:0055086" "nucleobase-containing small molecule metabolic process" 1
279 0.567121456405914 2 20 "GO:0009132;GO:0006096;GO:0006090;GO:0006757;GO:0016052;GO:0006165;GO:0046031;GO:0046939;GO:0009179;GO:0009135;GO:0009185" "nucleoside diphosphate metabolic process" 1
8 0.981315700539639 3 42 "GO:0009141;GO:0009206;GO:0009145;GO:0009201;GO:0009205;GO:0009142;GO:0009144;GO:0009199" "nucleoside triphosphate metabolic process" 1
-695 0.216575681456635 2 15 "GO:0009147;GO:0006183;GO:0046039;GO:1901070;GO:1901068;GO:0006228;GO:0009209;GO:0009220;GO:0046051;GO:0009148;GO:0009208;GO:0009218;GO:0006241;GO:0046036" "pyrimidine nucleoside triphosphate metabolic process" 1
386 0.116843960782668 5 79 "GO:0009150;GO:0006163;GO:0009259;GO:0072521;GO:0019693" "purine-containing compound metabolic process" 1
220 0.406811732078925 2 68 "GO:0009152;GO:0006164;GO:0009260;GO:0072522;GO:1901137;GO:0046390" "carbohydrate derivative biosynthetic process" 1
-167 0.407884305145141 2 118 "GO:0009165;GO:1901293;GO:0090407" "organophosphate biosynthetic process" 1
-903 0.272504305897071 3 7 "GO:0009166;GO:1901292;GO:0034655" "nucleoside phosphate catabolic process" 1
-490 0.455752451180101 5 11 "GO:0009168;GO:0009127;GO:0009156;GO:0009167;GO:0009126;GO:0009161;GO:0009123;GO:0009124" "nucleoside monophosphate metabolic process" 1
1408 0.360572476396874 2 2 "GO:0009186" "deoxyribonucleoside diphosphate metabolic process" 1
-815 0.0440963170197213 3 29 "GO:0009190;GO:0009187" "cyclic nucleotide biosynthetic process" 1
-689 0.654767897024189 4 2 "GO:0009211;GO:0009219;GO:0009200;GO:0009394;GO:0019692" "pyrimidine deoxyribonucleotide metabolic process" 1
134 0.890900406752597 2 5 "GO:0009225" "nucleotide-sugar metabolic process" 1
-542 0.666346856699022 3 3 "GO:0009262" "deoxyribonucleotide metabolic process" 1
548 0.722183374926799 2 2 "GO:0009311" "oligosaccharide metabolic process" 1
-908 0.119110781637865 3 14 "GO:0009395;GO:0044242" "cellular lipid catabolic process" 1
-2091 0.174562865312094 4 2 "GO:0009396;GO:0006760" "folic acid-containing compound biosynthetic process" 1
-693 0.581591840397761 4 3 "GO:0009399;GO:0071941" "nitrogen fixation" 1
-41 0.929703421456354 4 22 "GO:0009401" "phosphoenolpyruvate-dependent sugar phosphotransferase system" 1
-227 0.856756926099046 2 3 "GO:0009405;GO:0044419" "pathogenesis" 1
690 0.438079867338243 4 6 "GO:0009435;GO:0019359;GO:0019363;GO:0046496;GO:0019362" "NAD biosynthetic process" 1
-431 0.65781279469069 2 5 "GO:0009451" "RNA modification" 1
-524 0.0273512102820456 4 85 "GO:0009682;GO:0042742;GO:0009617" "response to bacterium" 1
215 0.374789472376515 2 82 "GO:0009719" "response to endogenous stimulus" 1
-904 0.557316844737067 2 2 "GO:0009966" "regulation of signal transduction" 1
46 0.737527533128241 3 262 "GO:0015031;GO:0015833;GO:0045184;GO:0042886;GO:0008104;GO:0033036" "peptide transport" 1
-1578 0.0759964393119649 2 6 "GO:0015074" "DNA integration" 1
-395 0.79759202215961 3 2 "GO:0015671;GO:0015669" "gas transport" 1
5 0.971793308847453 4 204 "GO:0015672" "monovalent inorganic cation transport" 1
173 0.873780405834446 3 4 "GO:0015780;GO:1901264" "carbohydrate derivative transport" 1
812 0.148795495383769 3 15 "GO:0015893;GO:0015904;GO:0015850;GO:0042891" "drug transport" 1
-202 0.769888370469835 3 10 "GO:0015931" "nucleobase-containing compound transport" 1
1233 0.257346647128099 7 4 "GO:0015937;GO:0015936;GO:0034030;GO:0034033;GO:0033866" "ribonucleoside bisphosphate biosynthetic process" 1
-228 0.447876476248462 2 53 "GO:0016042" "lipid catabolic process" 1
108 0.824076230582752 2 20 "GO:0016051" "carbohydrate biosynthetic process" 1
156 0.267342676960394 2 248 "GO:0016070" "RNA metabolic process" 1
323 0.387655849939402 2 34 "GO:0016071" "mRNA metabolic process" 1
483 0.28843767579871 3 23 "GO:0016192" "vesicle-mediated transport" 1
-484 0.441601670578446 2 12 "GO:0016485;GO:0051604" "protein maturation" 1
-1209 0.173949427642459 3 6 "GO:0016539;GO:0030908" "protein splicing" 1
1541 0.316822814576974 5 2 "GO:0016559" "peroxisome fission" 1
316 0.0151391464071028 4 292 "GO:0016567;GO:0032446;GO:0070647" "protein ubiquitination" 1
815 0.596799044607377 6 2 "GO:0016575;GO:0006476;GO:0035601;GO:0098732" "protein deacetylation" 1
-117 0.625693014007006 2 83 "GO:0017144" "drug metabolic process" 1
-119 0.902443549868827 2 5 "GO:0018193" "peptidyl-amino acid modification" 1
43 0.629985221980368 2 642 "GO:0019222;GO:0006355;GO:0010468;GO:1903506;GO:2000112;GO:0060255;GO:2001141;GO:0010556;GO:0031326;GO:0051252;GO:0009889;GO:0031323;GO:0019219;GO:0051171;GO:0080090" "regulation of metabolic process" 1
-2848 0.0643853536224172 2 2 "GO:0019307;GO:0006013" "mannose biosynthetic process" 1
-101 0.832307821300177 2 21 "GO:0019318;GO:0005996" "monosaccharide metabolic process" 1
-1290 0.00988178319813284 2 19 "GO:0019439;GO:0044270" "cellular nitrogen compound catabolic process" 1
1512 0.326177477994556 5 2 "GO:0019478;GO:0046416" "D-amino acid metabolic process" 1
-3429 0.0259274864816534 6 2 "GO:0019556;GO:0043606" "histidine catabolic process to glutamate and formamide" 1
-74 0.652036375017899 2 179 "GO:0019637" "organophosphate metabolic process" 1
236 0.0243555815965925 2 458 "GO:0019725;GO:0042592;GO:0010992" "homeostatic process" 1
649 0.323158511255797 3 11 "GO:0019751" "polyol metabolic process" 1
-149 0.352771094089841 3 189 "GO:0019752;GO:0043436;GO:0006082" "oxoacid metabolic process" 1
262 0.733731259346576 4 8 "GO:0022904;GO:0022900" "respiratory electron transport chain" 1
-155 0.258259503049396 6 262 "GO:0030001" "metal ion transport" 1
-299 0.697821805219037 4 8 "GO:0030036;GO:0030029" "actin cytoskeleton organization" 1
1096 0.314034434021446 6 4 "GO:0030071;GO:0010965;GO:1901990;GO:1902099;GO:0033047;GO:1905818;GO:0007346;GO:1901987;GO:0033045;GO:0010564;GO:0033044;GO:0051983;GO:0007088;GO:0051783" "regulation of mitotic nuclear division" 1
64 0.918664056850348 3 12 "GO:0030154;GO:0048869" "cell differentiation" 1
204 0.326789178982242 3 111 "GO:0030163;GO:0043248" "protein catabolic process" 1
-338 0.547751527923541 3 15 "GO:0030258" "lipid modification" 1
1685 0.180184971838626 2 3 "GO:0030261;GO:0006323" "chromosome condensation" 1
-1219 0.332099364340513 2 3 "GO:0030301;GO:0015918" "cholesterol transport" 1
